SurveyCode,SeasonalCode,AreaCode,StateCode,CountyCode,Year,Period,LaborForce,Employment,Unemployment,UnemploymentRate
LA,U,CN5103300000000,51,33,2002,M11,"11,282","10,748",534,4.7
LA,U,CN5103300000000,51,33,2002,M12,"11,314","10,746",568,5
LA,U,CN5103300000000,51,33,2002,M13,"11,326","10,821",505,4.5
LA,U,CN5103500000000,51,35,2002,M01,"14,535","13,484","1,051",7.2
LA,U,CN5103500000000,51,35,2002,M02,"14,687","13,597","1,090",7.4
LA,U,CN5103500000000,51,35,2002,M03,"14,628","13,650",978,6.7
LA,U,CN5103500000000,51,35,2002,M04,"14,645","13,793",852,5.8
LA,U,CN5103500000000,51,35,2002,M05,"15,212","13,964","1,248",8.2
LA,U,CN5103500000000,51,35,2002,M06,"14,854","14,020",834,5.6
LA,U,CN5103500000000,51,35,2002,M07,"15,226","13,930","1,296",8.5
LA,U,CN5103500000000,51,35,2002,M08,"15,006","13,773","1,233",8.2
LA,U,CN5103500000000,51,35,2002,M09,"14,625","13,891",734,5
LA,U,CN5103500000000,51,35,2002,M10,"15,250","14,071","1,179",7.7
LA,U,CN5103500000000,51,35,2002,M11,"14,944","13,958",986,6.6
LA,U,CN5103500000000,51,35,2002,M12,"14,561","13,819",742,5.1
LA,U,CN5103500000000,51,35,2002,M13,"14,848","13,829","1,019",6.9
LA,U,CN5103600000000,51,36,2002,M01,"3,759","3,476",283,7.5
LA,U,CN5103600000000,51,36,2002,M02,"3,746","3,518",228,6.1
LA,U,CN5103600000000,51,36,2002,M03,"3,754","3,542",212,5.6
LA,U,CN5103600000000,51,36,2002,M04,"3,744","3,540",204,5.4
LA,U,CN5103600000000,51,36,2002,M05,"3,769","3,564",205,5.4
LA,U,CN5103600000000,51,36,2002,M06,"3,768","3,569",199,5.3
LA,U,CN5103600000000,51,36,2002,M07,"3,794","3,596",198,5.2
LA,U,CN5103600000000,51,36,2002,M08,"3,744","3,557",187,5
LA,U,CN5103600000000,51,36,2002,M09,"3,697","3,526",171,4.6
LA,U,CN5103600000000,51,36,2002,M10,"3,706","3,529",177,4.8
LA,U,CN5103600000000,51,36,2002,M11,"3,702","3,513",189,5.1
LA,U,CN5103600000000,51,36,2002,M12,"3,696","3,513",183,5
LA,U,CN5103600000000,51,36,2002,M13,"3,740","3,537",203,5.4
LA,U,CN5103700000000,51,37,2002,M01,"5,577","5,070",507,9.1
LA,U,CN5103700000000,51,37,2002,M02,"5,591","5,107",484,8.7
LA,U,CN5103700000000,51,37,2002,M03,"5,555","5,077",478,8.6
LA,U,CN5103700000000,51,37,2002,M04,"5,583","5,125",458,8.2
LA,U,CN5103700000000,51,37,2002,M05,"5,596","5,178",418,7.5
LA,U,CN5103700000000,51,37,2002,M06,"5,609","5,200",409,7.3
LA,U,CN5103700000000,51,37,2002,M07,"5,637","5,218",419,7.4
LA,U,CN5103700000000,51,37,2002,M08,"5,529","5,125",404,7.3
LA,U,CN5103700000000,51,37,2002,M09,"5,531","5,159",372,6.7
LA,U,CN5103700000000,51,37,2002,M10,"5,581","5,170",411,7.4
LA,U,CN5103700000000,51,37,2002,M11,"5,522","5,119",403,7.3
LA,U,CN5103700000000,51,37,2002,M12,"5,508","5,101",407,7.4
LA,U,CN5103700000000,51,37,2002,M13,"5,568","5,137",431,7.7
LA,U,CN5104100000000,51,41,2002,M01,"145,757","140,287","5,470",3.8
LA,U,CN5104100000000,51,41,2002,M02,"147,477","141,959","5,518",3.7
LA,U,CN5104100000000,51,41,2002,M03,"148,244","142,926","5,318",3.6
LA,U,CN5104100000000,51,41,2002,M04,"147,845","142,850","4,995",3.4
LA,U,CN5104100000000,51,41,2002,M05,"148,807","143,784","5,023",3.4
LA,U,CN5104100000000,51,41,2002,M06,"149,562","144,071","5,491",3.7
LA,U,CN5104100000000,51,41,2002,M07,"150,380","145,098","5,282",3.5
LA,U,CN5104100000000,51,41,2002,M08,"149,112","143,544","5,568",3.7
LA,U,CN5104100000000,51,41,2002,M09,"147,421","142,265","5,156",3.5
LA,U,CN5104100000000,51,41,2002,M10,"147,302","142,398","4,904",3.3
LA,U,CN5104100000000,51,41,2002,M11,"146,949","141,764","5,185",3.5
LA,U,CN5104100000000,51,41,2002,M12,"146,829","141,740","5,089",3.5
LA,U,CN5104100000000,51,41,2002,M13,"147,974","142,724","5,250",3.5
LA,U,CN5104300000000,51,43,2002,M01,"6,955","6,725",230,3.3
LA,U,CN5104300000000,51,43,2002,M02,"7,027","6,791",236,3.4
LA,U,CN5104300000000,51,43,2002,M03,"7,058","6,828",230,3.3
LA,U,CN5104300000000,51,43,2002,M04,"7,048","6,836",212,3
LA,U,CN5104300000000,51,43,2002,M05,"7,104","6,879",225,3.2
LA,U,CN5104300000000,51,43,2002,M06,"7,163","6,923",240,3.4
LA,U,CN5104300000000,51,43,2002,M07,"7,229","6,993",236,3.3
LA,U,CN5104300000000,51,43,2002,M08,"7,149","6,905",244,3.4
LA,U,CN5104300000000,51,43,2002,M09,"7,088","6,875",213,3
LA,U,CN5104300000000,51,43,2002,M10,"7,093","6,888",205,2.9
LA,U,CN5104300000000,51,43,2002,M11,"7,072","6,868",204,2.9
LA,U,CN5104300000000,51,43,2002,M12,"7,085","6,886",199,2.8
LA,U,CN5104300000000,51,43,2002,M13,"7,089","6,866",223,3.1
LA,U,CN5104500000000,51,45,2002,M01,"2,502","2,395",107,4.3
LA,U,CN5104500000000,51,45,2002,M02,"2,517","2,415",102,4.1
LA,U,CN5104500000000,51,45,2002,M03,"2,556","2,428",128,5
LA,U,CN5104500000000,51,45,2002,M04,"2,542","2,426",116,4.6
LA,U,CN5104500000000,51,45,2002,M05,"2,540","2,440",100,3.9
LA,U,CN5104500000000,51,45,2002,M06,"2,546","2,449",97,3.8
LA,U,CN5104500000000,51,45,2002,M07,"2,573","2,463",110,4.3
LA,U,CN5104500000000,51,45,2002,M08,"2,572","2,444",128,5
LA,U,CN5104500000000,51,45,2002,M09,"2,539","2,449",90,3.5
LA,U,CN5104500000000,51,45,2002,M10,"2,548","2,448",100,3.9
LA,U,CN5104500000000,51,45,2002,M11,"2,537","2,436",101,4
LA,U,CN5104500000000,51,45,2002,M12,"2,534","2,433",101,4
LA,U,CN5104500000000,51,45,2002,M13,"2,543","2,436",107,4.2
LA,U,CN5104700000000,51,47,2002,M01,"17,324","16,602",722,4.2
LA,U,CN5104700000000,51,47,2002,M02,"17,567","16,830",737,4.2
LA,U,CN5104700000000,51,47,2002,M03,"17,638","16,890",748,4.2
LA,U,CN5104700000000,51,47,2002,M04,"17,609","16,961",648,3.7
LA,U,CN5104700000000,51,47,2002,M05,"17,925","17,252",673,3.8
LA,U,CN5104700000000,51,47,2002,M06,"18,016","17,293",723,4
LA,U,CN5104700000000,51,47,2002,M07,"17,552","16,865",687,3.9
LA,U,CN5104700000000,51,47,2002,M08,"17,402","16,693",709,4.1
LA,U,CN5104700000000,51,47,2002,M09,"17,656","17,006",650,3.7
LA,U,CN5104700000000,51,47,2002,M10,"17,603","16,986",617,3.5
LA,U,CN5104700000000,51,47,2002,M11,"17,565","16,899",666,3.8
LA,U,CN5104700000000,51,47,2002,M12,"17,523","16,799",724,4.1
LA,U,CN5104700000000,51,47,2002,M13,"17,615","16,923",692,3.9
LA,U,CN5104900000000,51,49,2002,M01,"4,198","4,019",179,4.3
LA,U,CN5104900000000,51,49,2002,M02,"4,241","4,067",174,4.1
LA,U,CN5104900000000,51,49,2002,M03,"4,267","4,095",172,4
LA,U,CN5104900000000,51,49,2002,M04,"4,234","4,093",141,3.3
LA,U,CN5104900000000,51,49,2002,M05,"4,282","4,119",163,3.8
LA,U,CN5104900000000,51,49,2002,M06,"4,308","4,127",181,4.2
LA,U,CN5104900000000,51,49,2002,M07,"4,335","4,156",179,4.1
LA,U,CN5104900000000,51,49,2002,M08,"4,298","4,113",185,4.3
LA,U,CN5104900000000,51,49,2002,M09,"4,220","4,075",145,3.4
LA,U,CN5104900000000,51,49,2002,M10,"4,218","4,080",138,3.3
LA,U,CN5104900000000,51,49,2002,M11,"4,214","4,062",152,3.6
LA,U,CN5104900000000,51,49,2002,M12,"4,194","4,061",133,3.2
LA,U,CN5104900000000,51,49,2002,M13,"4,251","4,089",162,3.8
LA,U,CN5105100000000,51,51,2002,M01,"5,697","5,202",495,8.7
LA,U,CN5105100000000,51,51,2002,M02,"5,721","5,243",478,8.4
LA,U,CN5105100000000,51,51,2002,M03,"5,716","5,256",460,8
LA,U,CN5105100000000,51,51,2002,M04,"5,672","5,211",461,8.1
LA,U,CN5105100000000,51,51,2002,M05,"5,705","5,276",429,7.5
LA,U,CN5105100000000,51,51,2002,M06,"5,819","5,296",523,9
LA,U,CN5105100000000,51,51,2002,M07,"5,678","5,107",571,10.1
LA,U,CN5105100000000,51,51,2002,M08,"5,538","5,073",465,8.4
LA,U,CN5105100000000,51,51,2002,M09,"5,666","5,248",418,7.4
LA,U,CN5105100000000,51,51,2002,M10,"5,699","5,286",413,7.2
LA,U,CN5105100000000,51,51,2002,M11,"5,631","5,217",414,7.4
LA,U,CN5105100000000,51,51,2002,M12,"5,589","5,180",409,7.3
LA,U,CN5105100000000,51,51,2002,M13,"5,677","5,216",461,8.1
LA,U,CN5105300000000,51,53,2002,M01,"11,949","11,415",534,4.5
LA,U,CN5105300000000,51,53,2002,M02,"12,076","11,550",526,4.4
LA,U,CN5105300000000,51,53,2002,M03,"12,121","11,630",491,4.1
LA,U,CN5105300000000,51,53,2002,M04,"12,095","11,623",472,3.9
LA,U,CN5105300000000,51,53,2002,M05,"12,210","11,699",511,4.2
LA,U,CN5105300000000,51,53,2002,M06,"12,258","11,723",535,4.4
LA,U,CN5105300000000,51,53,2002,M07,"12,316","11,806",510,4.1
LA,U,CN5105300000000,51,53,2002,M08,"12,222","11,680",542,4.4
LA,U,CN5105300000000,51,53,2002,M09,"12,047","11,575",472,3.9
LA,U,CN5105300000000,51,53,2002,M10,"12,049","11,587",462,3.8
LA,U,CN5105300000000,51,53,2002,M11,"12,022","11,535",487,4.1
LA,U,CN5105300000000,51,53,2002,M12,"12,021","11,533",488,4.1
LA,U,CN5105300000000,51,53,2002,M13,"12,116","11,613",503,4.2
LA,U,CN5105700000000,51,57,2002,M01,"5,259","4,951",308,5.9
LA,U,CN5105700000000,51,57,2002,M02,"5,295","5,021",274,5.2
LA,U,CN5105700000000,51,57,2002,M03,"5,347","5,057",290,5.4
LA,U,CN5105700000000,51,57,2002,M04,"5,373","5,129",244,4.5
LA,U,CN5105700000000,51,57,2002,M05,"5,430","5,199",231,4.3
LA,U,CN5105700000000,51,57,2002,M06,"5,435","5,204",231,4.3
LA,U,CN5105700000000,51,57,2002,M07,"5,381","5,132",249,4.6
LA,U,CN5105700000000,51,57,2002,M08,"5,318","5,088",230,4.3
LA,U,CN5105700000000,51,57,2002,M09,"5,399","5,178",221,4.1
LA,U,CN5105700000000,51,57,2002,M10,"5,373","5,175",198,3.7
LA,U,CN5105700000000,51,57,2002,M11,"5,299","5,067",232,4.4
LA,U,CN5105700000000,51,57,2002,M12,"5,334","5,090",244,4.6
LA,U,CN5105700000000,51,57,2002,M13,"5,354","5,108",246,4.6
LA,U,CN5105900000000,51,59,2002,M01,"544,706","524,093","20,613",3.8
LA,U,CN5105900000000,51,59,2002,M02,"550,072","529,257","20,815",3.8
LA,U,CN5105900000000,51,59,2002,M03,"552,535","532,123","20,412",3.7
LA,U,CN5105900000000,51,59,2002,M04,"552,189","532,729","19,460",3.5
LA,U,CN5105900000000,51,59,2002,M05,"556,140","536,140","20,000",3.6
LA,U,CN5105900000000,51,59,2002,M06,"560,460","539,490","20,970",3.7
LA,U,CN5105900000000,51,59,2002,M07,"564,804","544,998","19,806",3.5
LA,U,CN5105900000000,51,59,2002,M08,"558,758","538,149","20,609",3.7
LA,U,CN5105900000000,51,59,2002,M09,"554,478","535,771","18,707",3.4
LA,U,CN5105900000000,51,59,2002,M10,"554,349","536,839","17,510",3.2
LA,U,CN5105900000000,51,59,2002,M11,"552,976","535,197","17,779",3.2
LA,U,CN5105900000000,51,59,2002,M12,"553,911","536,671","17,240",3.1
LA,U,CN5105900000000,51,59,2002,M13,"554,614","535,121","19,493",3.5
LA,U,CN5106100000000,51,61,2002,M01,"31,292","30,267","1,025",3.3
LA,U,CN5106100000000,51,61,2002,M02,"31,683","30,565","1,118",3.5
LA,U,CN5106100000000,51,61,2002,M03,"31,801","30,731","1,070",3.4
LA,U,CN5106100000000,51,61,2002,M04,"31,780","30,766","1,014",3.2
LA,U,CN5106100000000,51,61,2002,M05,"32,015","30,963","1,052",3.3
LA,U,CN5106100000000,51,61,2002,M06,"32,274","31,156","1,118",3.5
LA,U,CN5106100000000,51,61,2002,M07,"32,522","31,474","1,048",3.2
LA,U,CN5106100000000,51,61,2002,M08,"32,144","31,079","1,065",3.3
LA,U,CN5106100000000,51,61,2002,M09,"31,919","30,941",978,3.1
LA,U,CN5106100000000,51,61,2002,M10,"31,899","31,002",897,2.8
LA,U,CN5106100000000,51,61,2002,M11,"31,871","30,908",963,3
LA,U,CN5106100000000,51,61,2002,M12,"31,924","30,994",930,2.9
LA,U,CN5106100000000,51,61,2002,M13,"31,927","30,904","1,023",3.2
LA,U,CN5106300000000,51,63,2002,M01,"6,538","6,181",357,5.5
LA,U,CN5106300000000,51,63,2002,M02,"6,698","6,312",386,5.8
LA,U,CN5106300000000,51,63,2002,M03,"6,684","6,345",339,5.1
LA,U,CN5106300000000,51,63,2002,M04,"6,736","6,429",307,4.6
LA,U,CN5106300000000,51,63,2002,M05,"6,743","6,456",287,4.3
LA,U,CN5106300000000,51,63,2002,M06,"6,822","6,523",299,4.4
LA,U,CN5106300000000,51,63,2002,M07,"7,081","6,786",295,4.2
LA,U,CN5106300000000,51,63,2002,M08,"6,942","6,632",310,4.5
LA,U,CN5106300000000,51,63,2002,M09,"6,890","6,625",265,3.8
LA,U,CN5106300000000,51,63,2002,M10,"6,897","6,618",279,4
LA,U,CN5106300000000,51,63,2002,M11,"6,781","6,487",294,4.3
LA,U,CN5106300000000,51,63,2002,M12,"6,653","6,358",295,4.4
LA,U,CN5106300000000,51,63,2002,M13,"6,788","6,479",309,4.6
LA,U,CN5106500000000,51,65,2002,M01,"10,998","10,641",357,3.2
LA,U,CN5106500000000,51,65,2002,M02,"11,180","10,789",391,3.5
LA,U,CN5106500000000,51,65,2002,M03,"11,225","10,846",379,3.4
LA,U,CN5106500000000,51,65,2002,M04,"11,128","10,766",362,3.3
LA,U,CN5106500000000,51,65,2002,M05,"11,289","10,910",379,3.4
LA,U,CN5106500000000,51,65,2002,M06,"11,533","11,113",420,3.6
LA,U,CN5106500000000,51,65,2002,M07,"11,268","10,905",363,3.2
LA,U,CN5106500000000,51,65,2002,M08,"11,167","10,756",411,3.7
LA,U,CN5106500000000,51,65,2002,M09,"11,396","11,061",335,2.9
LA,U,CN5106500000000,51,65,2002,M10,"11,376","11,003",373,3.3
LA,U,CN5106500000000,51,65,2002,M11,"11,323","10,960",363,3.2
LA,U,CN5106500000000,51,65,2002,M12,"11,346","10,970",376,3.3
LA,U,CN5106500000000,51,65,2002,M13,"11,269","10,893",376,3.3
LA,U,CN5106700000000,51,67,2002,M01,"25,534","23,810","1,724",6.8
LA,U,CN5106700000000,51,67,2002,M02,"25,646","24,016","1,630",6.4
LA,U,CN5106700000000,51,67,2002,M03,"25,477","24,140","1,337",5.2
LA,U,CN5106700000000,51,67,2002,M04,"25,458","24,117","1,341",5.3
LA,U,CN5106700000000,51,67,2002,M05,"25,592","24,257","1,335",5.2
LA,U,CN5106700000000,51,67,2002,M06,"25,757","24,354","1,403",5.4
LA,U,CN5106700000000,51,67,2002,M07,"25,931","24,487","1,444",5.6
LA,U,CN5106700000000,51,67,2002,M08,"25,735","24,302","1,433",5.6
LA,U,CN5106700000000,51,67,2002,M09,"25,589","24,350","1,239",4.8
LA,U,CN5106700000000,51,67,2002,M10,"25,518","24,349","1,169",4.6
LA,U,CN5106700000000,51,67,2002,M11,"25,459","24,220","1,239",4.9
LA,U,CN5106700000000,51,67,2002,M12,"25,505","24,192","1,313",5.1
LA,U,CN5106700000000,51,67,2002,M13,"25,600","24,216","1,384",5.4
LA,U,CN5106900000000,51,69,2002,M01,"33,827","32,460","1,367",4
LA,U,CN5106900000000,51,69,2002,M02,"33,946","32,617","1,329",3.9
LA,U,CN5106900000000,51,69,2002,M03,"34,353","33,067","1,286",3.7
LA,U,CN5106900000000,51,69,2002,M04,"34,275","33,105","1,170",3.4
LA,U,CN5106900000000,51,69,2002,M05,"34,657","33,524","1,133",3.3
LA,U,CN5106900000000,51,69,2002,M06,"35,153","33,867","1,286",3.7
LA,U,CN5106900000000,51,69,2002,M07,"35,483","34,196","1,287",3.6
LA,U,CN5106900000000,51,69,2002,M08,"35,137","33,895","1,242",3.5
LA,U,CN5106900000000,51,69,2002,M09,"34,860","33,666","1,194",3.4
LA,U,CN5106900000000,51,69,2002,M10,"34,927","33,781","1,146",3.3
LA,U,CN5106900000000,51,69,2002,M11,"34,786","33,521","1,265",3.6
LA,U,CN5106900000000,51,69,2002,M12,"34,816","33,539","1,277",3.7
LA,U,CN5106900000000,51,69,2002,M13,"34,686","33,437","1,249",3.6
LA,U,CN5107100000000,51,71,2002,M01,"7,897","7,248",649,8.2
LA,U,CN5107100000000,51,71,2002,M02,"8,150","7,563",587,7.2
LA,U,CN5107100000000,51,71,2002,M03,"8,238","7,628",610,7.4
LA,U,CN5107100000000,51,71,2002,M04,"8,151","7,632",519,6.4
LA,U,CN5107100000000,51,71,2002,M05,"7,826","7,374",452,5.8
LA,U,CN5107100000000,51,71,2002,M06,"7,819","7,399",420,5.4
LA,U,CN5107100000000,51,71,2002,M07,"7,928","7,508",420,5.3
LA,U,CN5107100000000,51,71,2002,M08,"7,989","7,566",423,5.3
LA,U,CN5107100000000,51,71,2002,M09,"8,252","7,791",461,5.6
LA,U,CN5107100000000,51,71,2002,M10,"8,253","7,780",473,5.7
LA,U,CN5107100000000,51,71,2002,M11,"8,105","7,631",474,5.8
LA,U,CN5107100000000,51,71,2002,M12,"7,976","7,419",557,7
LA,U,CN5107100000000,51,71,2002,M13,"8,049","7,545",504,6.3
LA,U,CN5107300000000,51,73,2002,M01,"18,149","17,483",666,3.7
LA,U,CN5107300000000,51,73,2002,M02,"18,418","17,729",689,3.7
LA,U,CN5107300000000,51,73,2002,M03,"18,486","17,852",634,3.4
LA,U,CN5107300000000,51,73,2002,M04,"18,518","17,942",576,3.1
LA,U,CN5107300000000,51,73,2002,M05,"18,713","18,112",601,3.2
LA,U,CN5107300000000,51,73,2002,M06,"18,921","18,265",656,3.5
LA,U,CN5107300000000,51,73,2002,M07,"18,956","18,379",577,3
LA,U,CN5107300000000,51,73,2002,M08,"18,903","18,268",635,3.4
LA,U,CN5107300000000,51,73,2002,M09,"18,629","18,049",580,3.1
LA,U,CN5107300000000,51,73,2002,M10,"18,701","18,161",540,2.9
LA,U,CN5107300000000,51,73,2002,M11,"18,677","18,081",596,3.2
LA,U,CN5107300000000,51,73,2002,M12,"18,699","18,097",602,3.2
LA,U,CN5107300000000,51,73,2002,M13,"18,648","18,035",613,3.3
LA,U,CN5107500000000,51,75,2002,M01,"9,208","8,882",326,3.5
LA,U,CN5107500000000,51,75,2002,M02,"9,324","8,988",336,3.6
LA,U,CN5107500000000,51,75,2002,M03,"9,371","9,049",322,3.4
LA,U,CN5107500000000,51,75,2002,M04,"9,347","9,044",303,3.2
LA,U,CN5107500000000,51,75,2002,M05,"9,433","9,103",330,3.5
LA,U,CN5107500000000,51,75,2002,M06,"9,474","9,121",353,3.7
LA,U,CN5107500000000,51,75,2002,M07,"9,500","9,187",313,3.3
LA,U,CN5107500000000,51,75,2002,M08,"9,424","9,089",335,3.6
LA,U,CN5107500000000,51,75,2002,M09,"9,324","9,007",317,3.4
LA,U,CN5107500000000,51,75,2002,M10,"9,353","9,016",337,3.6
LA,U,CN5107500000000,51,75,2002,M11,"9,293","8,975",318,3.4
LA,U,CN5107500000000,51,75,2002,M12,"9,308","8,973",335,3.6
LA,U,CN5107500000000,51,75,2002,M13,"9,363","9,036",327,3.5
LA,U,CN5107700000000,51,77,2002,M01,"7,858","7,194",664,8.4
LA,U,CN5107700000000,51,77,2002,M02,"7,836","7,254",582,7.4
LA,U,CN5107700000000,51,77,2002,M03,"7,813","7,283",530,6.8
LA,U,CN5107700000000,51,77,2002,M04,"7,851","7,359",492,6.3
LA,U,CN5107700000000,51,77,2002,M05,"8,306","7,450",856,10.3
LA,U,CN5107700000000,51,77,2002,M06,"7,942","7,480",462,5.8
LA,U,CN5107700000000,51,77,2002,M07,"8,292","7,432",860,10.4
LA,U,CN5107700000000,51,77,2002,M08,"8,246","7,348",898,10.9
LA,U,CN5107700000000,51,77,2002,M09,"7,948","7,411",537,6.8
LA,U,CN5107700000000,51,77,2002,M10,"8,351","7,507",844,10.1
LA,U,CN5107700000000,51,77,2002,M11,"8,181","7,447",734,9
LA,U,CN5107700000000,51,77,2002,M12,"7,904","7,373",531,6.7
LA,U,CN5107700000000,51,77,2002,M13,"8,044","7,378",666,8.3
LA,U,CN5107900000000,51,79,2002,M01,"8,713","8,399",314,3.6
LA,U,CN5107900000000,51,79,2002,M02,"8,902","8,516",386,4.3
LA,U,CN5107900000000,51,79,2002,M03,"8,932","8,560",372,4.2
LA,U,CN5107900000000,51,79,2002,M04,"8,828","8,496",332,3.8
LA,U,CN5107900000000,51,79,2002,M05,"8,921","8,610",311,3.5
LA,U,CN5107900000000,51,79,2002,M06,"9,111","8,771",340,3.7
LA,U,CN5107900000000,51,79,2002,M07,"8,930","8,607",323,3.6
LA,U,CN5107900000000,51,79,2002,M08,"8,822","8,489",333,3.8
LA,U,CN5107900000000,51,79,2002,M09,"9,046","8,730",316,3.5
LA,U,CN5107900000000,51,79,2002,M10,"8,973","8,684",289,3.2
LA,U,CN5107900000000,51,79,2002,M11,"8,954","8,651",303,3.4
LA,U,CN5107900000000,51,79,2002,M12,"8,972","8,660",312,3.5
LA,U,CN5107900000000,51,79,2002,M13,"8,926","8,598",328,3.7
LA,U,CN5108100000000,51,81,2002,M01,"3,936","3,715",221,5.6
LA,U,CN5108100000000,51,81,2002,M02,"3,968","3,772",196,4.9
LA,U,CN5108100000000,51,81,2002,M03,"3,974","3,798",176,4.4
LA,U,CN5108100000000,51,81,2002,M04,"4,009","3,839",170,4.2
LA,U,CN5108100000000,51,81,2002,M05,"4,070","3,877",193,4.7
LA,U,CN5108100000000,51,81,2002,M06,"4,107","3,893",214,5.2
LA,U,CN5108100000000,51,81,2002,M07,"4,128","3,932",196,4.7
LA,U,CN5108100000000,51,81,2002,M08,"4,073","3,871",202,5
LA,U,CN5108100000000,51,81,2002,M09,"4,053","3,856",197,4.9
LA,U,CN5108100000000,51,81,2002,M10,"4,039","3,859",180,4.5
LA,U,CN5108100000000,51,81,2002,M11,"4,004","3,811",193,4.8
LA,U,CN5108100000000,51,81,2002,M12,"3,983","3,800",183,4.6
LA,U,CN5108100000000,51,81,2002,M13,"4,028","3,835",193,4.8
LA,U,CN5108300000000,51,83,2002,M01,"17,233","15,091","2,142",12.4
LA,U,CN5108300000000,51,83,2002,M02,"17,217","15,285","1,932",11.2
LA,U,CN5108300000000,51,83,2002,M03,"17,358","15,385","1,973",11.4
LA,U,CN5108300000000,51,83,2002,M04,"17,069","15,364","1,705",10
LA,U,CN5108300000000,51,83,2002,M05,"17,077","15,428","1,649",9.7
LA,U,CN5108300000000,51,83,2002,M06,"17,193","15,554","1,639",9.5
LA,U,CN5108300000000,51,83,2002,M07,"16,476","14,770","1,706",10.4
LA,U,CN5108300000000,51,83,2002,M08,"16,233","14,533","1,700",10.5
LA,U,CN5108300000000,51,83,2002,M09,"16,752","14,903","1,849",11
LA,U,CN5108300000000,51,83,2002,M10,"16,774","14,911","1,863",11.1
LA,U,CN5108300000000,51,83,2002,M11,"16,501","14,815","1,686",10.2
LA,U,CN5108300000000,51,83,2002,M12,"16,377","14,730","1,647",10.1
LA,U,CN5108300000000,51,83,2002,M13,"16,855","15,064","1,791",10.6
LA,U,CN5108500000000,51,85,2002,M01,"49,512","47,714","1,798",3.6
LA,U,CN5108500000000,51,85,2002,M02,"50,094","48,283","1,811",3.6
LA,U,CN5108500000000,51,85,2002,M03,"50,384","48,611","1,773",3.5
LA,U,CN5108500000000,51,85,2002,M04,"50,266","48,586","1,680",3.3
LA,U,CN5108500000000,51,85,2002,M05,"50,603","48,904","1,699",3.4
LA,U,CN5108500000000,51,85,2002,M06,"50,866","49,000","1,866",3.7
LA,U,CN5108500000000,51,85,2002,M07,"51,079","49,351","1,728",3.4
LA,U,CN5108500000000,51,85,2002,M08,"50,655","48,822","1,833",3.6
LA,U,CN5108500000000,51,85,2002,M09,"50,001","48,387","1,614",3.2
LA,U,CN5108500000000,51,85,2002,M10,"50,034","48,433","1,601",3.2
LA,U,CN5108500000000,51,85,2002,M11,"49,813","48,216","1,597",3.2
LA,U,CN5108500000000,51,85,2002,M12,"49,781","48,209","1,572",3.2
LA,U,CN5108500000000,51,85,2002,M13,"50,257","48,543","1,714",3.4
LA,U,CN5108700000000,51,87,2002,M01,"146,531","140,688","5,843",4
LA,U,CN5108700000000,51,87,2002,M02,"148,228","142,365","5,863",4
LA,U,CN5108700000000,51,87,2002,M03,"149,049","143,334","5,715",3.8
LA,U,CN5108700000000,51,87,2002,M04,"148,744","143,258","5,486",3.7
LA,U,CN5108700000000,51,87,2002,M05,"149,818","144,195","5,623",3.8
LA,U,CN5108700000000,51,87,2002,M06,"150,427","144,483","5,944",4
LA,U,CN5108700000000,51,87,2002,M07,"151,217","145,514","5,703",3.8
LA,U,CN5108700000000,51,87,2002,M08,"149,988","143,955","6,033",4
LA,U,CN5108700000000,51,87,2002,M09,"148,290","142,672","5,618",3.8
LA,U,CN5108700000000,51,87,2002,M10,"148,178","142,806","5,372",3.6
LA,U,CN5108700000000,51,87,2002,M11,"147,681","142,169","5,512",3.7
LA,U,CN5108700000000,51,87,2002,M12,"147,626","142,146","5,480",3.7
LA,U,CN5108700000000,51,87,2002,M13,"148,815","143,132","5,683",3.8
LA,U,CN5108900000000,51,89,2002,M01,"29,057","26,019","3,038",10.5
LA,U,CN5108900000000,51,89,2002,M02,"28,598","25,811","2,787",9.7
LA,U,CN5108900000000,51,89,2002,M03,"28,532","25,741","2,791",9.8
LA,U,CN5108900000000,51,89,2002,M04,"28,794","25,870","2,924",10.2
LA,U,CN5108900000000,51,89,2002,M05,"28,100","25,319","2,781",9.9
LA,U,CN5108900000000,51,89,2002,M06,"28,155","25,362","2,793",9.9
LA,U,CN5108900000000,51,89,2002,M07,"28,378","24,999","3,379",11.9
LA,U,CN5108900000000,51,89,2002,M08,"28,187","24,962","3,225",11.4
LA,U,CN5108900000000,51,89,2002,M09,"28,606","25,506","3,100",10.8
LA,U,CN5108900000000,51,89,2002,M10,"28,299","25,199","3,100",11
LA,U,CN5108900000000,51,89,2002,M11,"28,068","25,116","2,952",10.5
LA,U,CN5108900000000,51,89,2002,M12,"28,035","25,242","2,793",10
LA,U,CN5108900000000,51,89,2002,M13,"28,401","25,429","2,972",10.5
LA,U,CN5109100000000,51,91,2002,M01,"1,048","1,003",45,4.3
LA,U,CN5109100000000,51,91,2002,M02,"1,051","1,006",45,4.3
LA,U,CN5109100000000,51,91,2002,M03,"1,044","1,000",44,4.2
LA,U,CN5109100000000,51,91,2002,M04,"1,094","1,053",41,3.7
LA,U,CN5109100000000,51,91,2002,M05,"1,111","1,073",38,3.4
LA,U,CN5109100000000,51,91,2002,M06,"1,181","1,132",49,4.1
LA,U,CN5109100000000,51,91,2002,M07,"1,186","1,139",47,4
LA,U,CN5109100000000,51,91,2002,M08,"1,134","1,091",43,3.8
